CODE_CLT;C_CHEQUE_MNT;C_CHEQUE_NB;C_DEBLOC_CREDIT_MNT;C_DEBLOC_CREDIT_NB;C_MNT;C_NB;C_VERS_ESPECE_MNT;C_VERS_ESPECE_NB;C_VIREMENT_MNT;C_VIREMENT_NB;D_CHEQUE_MNT;D_CHEQUE_NB;D_MNT;D_NB;D_PMNT_TPE_MNT;D_PMNT_TPE_NB;D_REMB_CREDIT_MNT;D_REMB_CREDIT_NB;D_RET_DAB_MNT;D_RET_DAB_NB;D_RET_ESPECE_MNT;D_RET_ESPECE_NB;D_VIREMENT_MNT;D_VIREMENT_NB
5615;0;0;0;0;1658.566333;5;200;0.333333333;1458.554333;4.333333333;0;0;1811.478667;21.33333333;6.666666667;0.333333333;635.3516667;2;1059.56;13;86.66666667;0.333333333;0;0
5616;0;0;0;0;623.4006667;2.333333333;0;0;522.2756667;1;0;0;986.1996667;5.666666667;0;0;210.191;1;200;1.333333333;466.6666667;0.666666667;100;1
5617;0;0;0;0;440;0.666666667;440;0.666666667;0;0;0;0;4.956;1;0;0;0;0;0;0;0;0;0;0
5618;0;0;5000;0.333333333;8327.297333;2.333333333;0;0;627.288;1.333333333;0;0;7798.071333;13;0;0;2071.029667;1;656.45;6.666666667;2200;0.666666667;2700;0.333333333
5619;0;0;0;0;926.9813333;2;133.3333333;0.333333333;793.0133333;1.333333333;0;0;893.6916667;7;0;0;202.5106667;1;0;0;670;2;0;0
5620;0;0;0;0;420.0856667;1.333333333;0;0;412.8293333;1;0;0;1386.333667;8;0;0;259.5336667;1;0;0;1108.333333;2;0;0
5621;0;0;0;0;1496.000333;2;0;0;1496.000333;2;0;0;1683.643;10;0;0;311.4486667;1;1351.066667;6.666666667;0;0;0;0
5622;0;0;0;0;1438.689;2.333333333;0;0;1438.689;2.333333333;0;0;1438.272333;7;0;0;331.3453333;1.666666667;0;0;943.3333333;1.333333333;0;0
5623;0;0;0;0;1663.178667;2.333333333;0;0;1662.148333;2;0;0;1666.884333;9.333333333;0;0;300.7646667;1;1354.3;6.333333333;0;0;0;0
5624;0;0;0;0;605.8726667;1.333333333;0;0;605.8726667;1.333333333;0;0;601.0636667;7.666666667;0;0;278.9833333;2;296.6666667;2;0;0;0;0
5625;0;0;0;0;558.9223333;3;213;1;345.8703333;1.333333333;0;0;560.0743333;5.666666667;0;0;142.1953333;0.666666667;0;0;335;1;0.944;0.666666667
5626;0;0;0;0;650.957;1.666666667;0;0;650.954;1.333333333;0;0;671.2993333;6.666666667;0;0;319.3906667;1;0;0;333.3333333;1;0;0
5627;0;0;0;0;1774.032;2.333333333;1080;0.666666667;693.9356667;1.333333333;0;0;852.322;9;8.213333333;0.666666667;232.234;1;602.2166667;5.333333333;0;0;0;0
5628;0;0;0;0;331.891;1;0;0;331.891;1;0;0;264.7336667;3.333333333;0;0;0;0;0;0;253.3333333;1;1.416;1
5629;0;0;0;0;891.6096667;2.666666667;66.66666667;0.333333333;807.564;1.333333333;0;0;873.5586667;6;0;0;203.8706667;1;0;0;643.3333333;1;18.55466667;1.666666667
5630;0;0;0;0;3222.266667;1;0;0;0;0;195.955;2.333333333;2767.194333;22.33333333;925.3046667;8.666666667;0;0;1622.65;9.666666667;0;0;0;0
5631;966.6666667;0.333333333;0;0;966.6666667;0.333333333;0;0;0;0;0.255666667;0.333333333;853.8296667;3;0;0;0;0;0;0;833.3333333;0.666666667;0;0
5632;0;0;0;0;576.6443333;1.333333333;0;0;576.6443333;1.333333333;0;0;529.167;8.333333333;0;0;362.6366667;1;0;0;140;1.333333333;0;0
5633;0;0;0;0;227.637;1;0;0;227.637;1;0;0;227.9116667;3.666666667;0;0;0;0;24.73666667;1.333333333;197.3333333;1;1.416;1
5634;0;0;0;0;606.0286667;1.333333333;0;0;606.0183333;1;0;0;607.2316667;7.333333333;0;0;249.9233333;1;0;0;338.3333333;1;0;0
5635;0;0;0;0;734.8516667;2;0;0;734.8246667;1.333333333;0;0;733.8376667;6.666666667;0;0;157.884;1;0;0;563.3333333;1;0;0
5636;0;0;0;0;559.445;2.333333333;0;0;559.4276667;1.666666667;0;0;559.5763333;7.333333333;0;0;251.9456667;2;0;0;299;1.666666667;2.36;1.666666667
5637;0;0;0;0;910.998;1.666666667;0;0;910.998;1.666666667;0;0;971.9923333;7.666666667;0;0;303.6466667;1;466.1;2.333333333;183.3333333;0.666666667;0;0
5638;0;0;0;0;3760.936667;7.333333333;3756.666667;7;0;0;3423.642667;4.333333333;4280.120333;9;0;0;0;0;0;0;683.3333333;1;113.4333333;0.333333333
5639;0;0;0;0;438.9153333;1.666666667;0;0;438.9153333;1.666666667;0;0;506.5216667;3;0;0;0;0;183.3333333;0.333333333;313;0.666666667;0;0
5640;0;0;0;0;727.605;1.666666667;0;0;727.5873333;1.333333333;0;0;693.9343333;6;0;0;93.442;1;0;0;590;1.333333333;1.888;1.333333333
5641;0;0;0;0;1137.254;1.666666667;0;0;1137.254;1.666666667;0;0;1138.907;5.666666667;0;0;426.7716667;3;0;0;703.3333333;1;0;0
5642;0;0;0;0;1193.737;1;0;0;1193.737;1;0;0;1145.628333;7.666666667;0;0;308.2256667;1;0;0;713.3333333;1;101.77;2
5643;0;0;0;0;855.45;1.333333333;0;0;855.449;1;0;0;855.964;5;0;0;315.9173333;1;0;0;528;1;0;0
5644;0;0;0;0;793.2333333;1;0;0;793.2333333;1;0;0;792.9296667;6.666666667;0;0;187.4606667;0.666666667;0;0;486.6666667;1;0;0
5645;0;0;0;0;1610.090333;3.333333333;0;0;1610.083333;3;0;0;1510.781667;7.666666667;1.666666667;0.333333333;298.3886667;1;773.9666667;2.666666667;420;0.333333333;0;0
5646;0;0;0;0;923.961;2.666666667;0;0;923.9576667;2.333333333;0;0;929.2996667;10;0;0;284.8246667;1;620;3.666666667;0;0;0;0
5647;0;0;0;0;972.886;3;0;0;972.708;1.666666667;0;0;1222.885;15.66666667;0;0;290.3113333;0.666666667;754.4933333;6.333333333;0;0;0;0
5648;0;0;0;0;0.063666667;0.333333333;0;0;0;0;0;0;0.653666667;0.666666667;0;0;0;0;0;0;0;0;0;0
5649;0;0;0;0;997.7193333;2;0;0;997.7153333;1.333333333;0;0;1256.145667;13.66666667;0;0;425.631;3;503.3333333;1.666666667;295.3333333;0.666666667;0;0
5650;0;0;0;0;736.6203333;1.333333333;0;0;736.5646667;1;0;0;740.9423333;5.666666667;0;0;158.4716667;1;560;1.666666667;10;0.333333333;0;0
5651;0;0;0;0;1079.347;1.333333333;0;0;1079.347;1.333333333;0;0;890.898;8.666666667;71.127;1;0;0;810.7566667;5.333333333;0;0;0;0
5652;0;0;0;0;952.8853333;2;0;0;919.1186667;1.666666667;0;0;818.979;9.333333333;0;0;396.3783333;2;130.7966667;2;260;0.333333333;0;0
5653;0;0;0;0;1601.438333;3.333333333;0;0;1598.859;2.333333333;0;0;1470.661667;13.33333333;0;0;570.6993333;2;738.19;6;116.6666667;0.333333333;25;1
5654;0;0;0;0;2038;2.333333333;0;0;2038;2.333333333;0;0;1963.729333;7.666666667;0;0;457.0883333;2;183.7666667;1;1313.333333;2;0;0
5655;0;0;0;0;1082.261;1.666666667;0;0;1082.252;1.333333333;0;0;1134.282667;6.666666667;0;0;301.722;1;0;0;820;1.333333333;0;0
5656;0;0;0;0;1049.482333;1.666666667;0;0;1049.458333;1.333333333;0;0;1049.911667;9;0;0;382.8396667;2;20.36333333;1;623.3333333;1;0;0
5657;0;0;0;0;902.31;2.333333333;0;0;902.283;1.666666667;0;0;1059.94;16;0;0;350.848;1;686.7233333;9.333333333;0;0;0;0
5658;0;0;0;0;861.6363333;1.333333333;0;0;861.6363333;1.333333333;0;0;860.8793333;4.666666667;0;0;301.722;1;0;0;546.6666667;1;0;0
5659;0;0;0;0;1858.701333;3;818.3333333;1.333333333;1038.502667;1.333333333;0;0;1492.522333;15.33333333;161.7433333;4.333333333;0;0;499.8633333;6.333333333;823.3333333;1.666666667;1.888;1.333333333
5660;0;0;0;0;965.2463333;1.666666667;0;0;965.215;1.333333333;0;0;969.297;7;0;0;293.7066667;1;0;0;654.72;2;0;0
5661;0;0;0;0;959.4413333;2.333333333;0;0;953.6133333;1.333333333;0;0;3365.865333;14;0;0;499.1763333;1;143.3333333;0.666666667;2699.813333;5.333333333;0;0
5662;0;0;0;0;1435.258667;2;0;0;1434.258333;1.666666667;0;0;1749.126667;15;0;0;650.1383333;3;1057.2;7.333333333;0;0;26.77;2
